,church name,city,denomination,latitude,longitude,state,street address,zip code
1501,APOSTOLIC WHOLE TRUTH CHURCH,CHICAGO,PENTECOSTAL - OTHER,41.76831999976821,-87.66207999959227,IL,1513 W 69TH ST,60636
1502,CHICAGO-21ST ST CHURCH OF GOD,CHICAGO,"CHURCH OF GOD (ANDERSON, IN)",41.854080000291844,-87.69281000028127,IL,2654 W 21ST ST,60608
1503,SECOND APOSTOLIC CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.85554000017095,-87.67980000016985,IL,2135 W 19TH ST,60608
1504,OLD SAINT PATRICK CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.87937000012545,-87.64402000042264,IL,700 W ADAMS ST,60661
1505,ST LOU'S ASSEMBLY,CHICAGO,NON CLASSIFIED AFFILIATION,41.886000000099955,-87.64522000000295,IL,664 W LAKE ST,60661
1506,EMMANUAL HEALING TEMPLE,CHICAGO,APOSTOLIC FAITH CHURCH,41.86658000026688,-87.71740999977163,IL,3668 W ROOSEVELT RD,60624
1507,ROCA DE SALVACION,CHICAGO,ASSEMBLIES OF GOD,41.919740000200875,-87.71719999997998,IL,2118 N CENTRAL PARK AVE,60647
1508,MORGAN PARK PRESBYTERIAN CHR,CHICAGO,PRESBYTERIAN CHURCH (USA),41.69288999987367,-87.67186999960074,IL,2017 W 110TH PL,60643
1509,AVALON PARK COMMUNITY CHR UCC,CHICAGO,UNITED CHURCH OF CHRIST,41.74781000003151,-87.58951000028623,IL,8100 S DANTE AVE,60619
1510,SILVER CLOUD MSSNRY BAPT CHR,CHICAGO,BAPTIST - OTHER,41.78668000018189,-87.65145999997895,IL,1041 W 59TH ST,60621
1511,CHICAGO CHINESE BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.96046000022886,-87.66586000033868,IL,1433 W PENSACOLA AVE,60613
1512,UNITARIAN CHURCH OF EVANSTON,EVANSTON,UNITARIAN UNIVERSALIST ASSOCIATION,42.04227000026037,-87.6890699995808,IL,1330 RIDGE AVE,60201
1513,ST PETERS LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.73687000005049,-87.72549000006342,IL,8550 S KEDVALE AVE,60652
1514,IMMANUEL CHRISTIAN REFORMED,BURBANK,CHRISTIAN REFORMED CHURCH,41.74060000028982,-87.78761000040117,IL,8302 NORMANDY AVE,60459
1515,NEW EVANGELICAL COMMUNITY CTR,CHICAGO,EVANGELICAL - OTHER,41.88234000039074,-87.75777000028523,IL,4630 W WASHINGTON BLVD,60644
1516,CASA MISERICORDIA MISION,CHICAGO,MENNONITE BRETHREN CHURCH,41.922040000145955,-87.78575000006242,IL,2300 N NARRAGANSETT AVE,60639
1517,ST JOHN OF RILA CHURCH,CHICAGO,ORTHODOX CHURCH IN AMERICA,41.95872999958988,-87.7761000002148,IL,5944 W CULLOM AVE,60634
1518,ALBANY PARK COVENANT CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.96358999977872,-87.70868000008193,IL,4516 N KEDZIE AVE,60625
1519,ST JAMES AFRICAN METHODIST,CHICAGO,AFRICAN METHODIST EPISCOPAL CHURCH,41.72566999977073,-87.62549999982508,IL,9256 S LAFAYETTE AVE,60620
1520,FIRST MT CALVARY MB CHURCH,CHICAGO,BAPTIST - OTHER,41.78399999980019,-87.59298000022682,IL,6111 S KENWOOD AVE,60637
1521,OLD LAND MARK CHURCH,CHICAGO,INTERNATIONAL PENTECOSTAL CHURCH OF CHRIST,41.76367999983216,-87.57611999973818,IL,7215 S JEFFERY BLVD,60649
1522,EPHRAIM BAJAR CULTURAL CTR,CHICAGO,MUSLIM/MOHAMMED/ISLAM,41.764390000198375,-87.68672999958977,IL,2525 W 71ST ST,60629
1523,BEREAN BAPTIST CHURCH,CHICAGO,BAPTIST - OTHER,41.80094999994259,-87.62683000000447,IL,5147 S DEARBORN ST,60609
1524,CHINESE CHRISTIAN UNION CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.83976999958588,-87.64181000013139,IL,3000 S WALLACE ST,60616
1525,SAINT ELIAS CHRISTIAN CHURCH,CHICAGO,LUTHERAN - OTHER,41.983260000348764,-87.6918799996622,IL,2500 W BRYN MAWR AVE,60659
1526,HARVEST TEMPLE CHR-GOD,EVANSTON,NON CLASSIFIED AFFILIATION,42.019699999955094,-87.68076000037371,IL,705 HOWARD ST,60202
1527,ST LOUIS DE MONTFORT CHURCH,OAK LAWN,ROMAN CATHOLIC CHURCH,41.73081000028134,-87.78156999975567,IL,8808 RIDGELAND AVE,60453
1528,NORTHSIDE CHURCH OF CHRIST,CHICAGO,CHRISTIAN & CHURCHES OF CHRIST,41.878100000015024,-87.73702999983459,IL,4440 W ADAMS ST,60624
1529,FILIPINO AMERICAN BAPTIST CHR,CHICAGO,AMERICAN BAPTIST CHURCHES/USA,41.95118000035677,-87.75925999974913,IL,5253 W BYRON ST,60641
1530,BERWYN HISPANIC SDA CHURCH,BERWYN,SEVENTH DAY ADVENTISTS,41.83033000042923,-87.79634000009088,IL,6916 34TH ST,60402
1531,KENDRICK MEMORIAL MSSNRY BAPT,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.75027999972224,-87.6515400000709,IL,1107 W 79TH ST,60620
1532,FAMILY FOCUS CHRISTIAN CTR,CHICAGO,EVANGELICAL - OTHER,41.76874999981271,-87.67044999976764,IL,1858 W 69TH ST,60636
1533,LIBERTY TEMPLE CHURCH OF GOD,CHICAGO,CHURCH OF GOD IN CHRIST,41.798919999858185,-87.64565999960928,IL,5230 S HALSTED ST,60609
1534,CONCORDIA CHURCH ON SEELEY,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.95168999959384,-87.67955999989402,IL,3855 N SEELEY AVE,60618
1535,BETHEL HOUSE OF PRAYER,CHICAGO,PENTECOSTAL - OTHER,41.693720000377766,-87.62313000024926,IL,10 W 110TH,60628
1536,IGLESIA LA NUEVA UNCION DE JSS,CHICAGO,NON CLASSIFIED AFFILIATION,41.83660999955191,-87.72698000042664,IL,4101 W 31ST ST,60623
1537,GREATER WORKS KINGDOM MNSTRS,CHICAGO,NON CLASSIFIED AFFILIATION,41.90242999964482,-87.72542999999445,IL,3935 W DIVISION ST,60651
1538,CORNERSTONE COMMUNITY CHURCH,CHICAGO,MISSIONARY CHURCH,41.93084000036578,-87.77934000034071,IL,6121 W DIVERSEY AVE,60639
1539,EDGEBROOK COMMUNITY CHURCH,CHICAGO,UNITED CHURCH OF CHRIST,42.0029199995584,-87.77230000034473,IL,6736 N LOLETA AVE,60646
1540,ELMWOOD CHAPEL,CHICAGO,NON CLASSIFIED AFFILIATION,41.691519999648335,-87.53566000000893,IL,11200 S EWING AVE,60617
1541,ST LUKES LUTHERAN CHURCH,PARK RIDGE,EVANGELICAL LUTHERAN CHURCH IN AMERICA,42.0137400003008,-87.82903000033423,IL,205 N PROSPECT AVE,60068
1542,SALEM LUTHERAN CHURCH,CHICAGO,EVANGELICAL LUTHERAN CHURCH IN AMERICA,41.760430000144424,-87.61722999976462,IL,318 E 74TH ST,60619
1543,GREATER METRO BAPTIST CHURCH,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.78779999967031,-87.62438999989854,IL,5856 S WABASH AVE,60637
1544,SAINT ROMAN CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.8498599999391,-87.69242000028277,IL,2311 S WASHTENAW AVE,60608
1545,TEMPLE SHOLOM,CHICAGO, ,41.9461899995689,-87.64218000010686,IL,3480 N LAKE SHORE DR,60657
1546,RAVENSWOOD EVANGELICAL CHURCH,CHICAGO,EVANGELICAL COVENANT CHURCH,41.97138000018691,-87.67963999998597,IL,4900 N DAMEN AVE,60625
1547,GRACE FELLOWSHIP NAZARENE CHR,CHICAGO,CHURCH OF THE NAZARENE,42.00071000016641,-87.66960000013984,IL,6524 N BOSWORTH AVE,60626
1548,TRINITY EVANGELICAL COVENANT,OAK LAWN,EVANGELICAL COVENANT CHURCH,41.72480999968178,-87.72237000007539,IL,9230 S PULASKI RD,60453
1549,SOUL SAVING MSSNRY BAPT CHR,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.902589999828706,-87.74942999969471,IL,4922 W DIVISION ST,60651
1550,SAINT STANISLAUS CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.92235999961434,-87.76015999988402,IL,5352 W BELDEN AVE,60639
1551,CHICAGO SHALOM HISPANIC,CHICAGO,SEVENTH DAY ADVENTISTS,41.95260999975176,-87.71871000036617,IL,3919 N MONTICELLO AVE,60618
1552,AMERICAN BAPTIST CHURCHES,CHICAGO,AMERICAN BAPTIST CHURCHES/USA,41.95315000037226,-87.7384200000829,IL,4401 W IRVING PARK RD,60641
1553,SUMMIT BIBLE CHURCH,SUMMIT ARGO,INDEPENDENT FUNDAMENTAL CHURCHES,41.79109999986514,-87.8068900000734,IL,7400 W 55TH PL,60501
1554,HOLINESS IS THE WAY GOSPEL,CHICAGO,BAPTIST - OTHER,41.74465999955936,-87.65394000013089,IL,8210 S RACINE AVE,60620
1555,URBAN VILLAGE CHURCH,CHICAGO,UNITED METHODIST CHURCH,41.87401999982319,-87.62479000035819,IL,610 S MICHIGAN AVE,60605
1556,LIFE STREAM OROMO EVANGELICAL CHURCH,CHICAGO,LUTHERAN - OTHER,41.990069999630805,-87.66221999975318,IL,1244 W THORNDALE AVE,60660
1557,SAINT GERMAINE CATHOLIC CHURCH,OAK LAWN,ROMAN CATHOLIC CHURCH,41.715730000039514,-87.72902999963475,IL,9711 S KOLIN AVE,60453
1558,SAINT BRUNO CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.806969999665796,-87.72198000007688,IL,4751 S HARDING AVE,60632
1559,OAK PARK AVENUE BAPTIST CHURCH,BERWYN,AMERICAN BAPTIST CHURCHES/USA,41.83575000036228,-87.79254999978264,IL,3101 OAK PARK AVE,60402
1560,GREATER GALILEE MSSNRY BAPT,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.86399000043821,-87.72052000019784,IL,1308 S INDEPENDENCE BLVD,60623
1561,GREATER WAY M B CHURCH,CHICAGO,BAPTIST MISSIONARY ASSOCIATION OF AMERICA,41.87315999973424,-87.76110999962674,IL,5442 W HARRISON ST,60644
1562,IRVING PARK UNITED MTHDST CHR,CHICAGO,UNITED METHODIST CHURCH,41.94997000031532,-87.73222999971466,IL,3801 N KEELER AVE,60641
1563,SAINT RENE GOUPIL CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.77627999992211,-87.79492000025778,IL,6949 W 63RD PL,60638
1564,ST EDMUNDS PARISH CHURCH,OAK PARK,ROMAN CATHOLIC CHURCH,41.8854000003098,-87.79396000005391,IL,188 S OAK PARK AVE,60302
1565,ASCENSION LUTHERAN CHURCH,NILES,LUTHERAN CHURCH - MISSOURI SYNOD,42.01610999987662,-87.80488000001196,IL,7429 N MILWAUKEE AVE,60714
1566,FIRST CHURCH OF LOVE & FAITH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.74992000020791,-87.67736999962574,IL,2147 W 79TH ST,60620
1567,A BETTER WAY AUTO BROKERAGE,CHICAGO,NON CLASSIFIED AFFILIATION,41.778889999773696,-87.68899000038817,IL,2609 W 63RD ST,60629
1568,ST THOMAS,CHICAGO,ROMAN CATHOLIC CHURCH,41.79569000019342,-87.5954200003327,IL,5472 S KIMBARK AVE,60615
1569,THE SALVATION ARMY-MIDWEST,CHICAGO,SALVATION ARMY,41.88087999961232,-87.68901999997297,IL,20 S CAMPBELL AVE,60612
1570,PILLAR OF TRUTH CHURCH,CHICAGO,PENTECOSTAL - OTHER,41.85780000006997,-87.7245800003667,IL,1637 S PULASKI RD,60623
1571,ASCENSION PARISH,OAK PARK,ROMAN CATHOLIC CHURCH,41.8741199999381,-87.78882000044263,IL,808 S EAST AVE,60304
1572,GOOD SHEPHERD CHRISTIAN,CHICAGO,CHRISTIAN CHURCH OF NORTH AMERICA,41.992580000266855,-87.80730000009487,IL,6120 N HARLEM AVE,60631
1573,FIRST CORINTHIANS M B C,CHICAGO,BAPTIST - OTHER,41.8692999997952,-87.73054000002094,IL,922 S KEELER AVE,60624
1574,THE CHURCH OF THE SPIRIT,CHICAGO,SPIRITUALIST CHURCHES/ORGANIZATIONS,41.92922000030285,-87.71697999972719,IL,2651 N CENTRAL PARK AVE,60647
1575,NEW LIFE PORTAGE PARK,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.95689999973524,-87.76986999980062,IL,5700 W BERTEAU AVE,60634
1576,CONGREGATION BETH ITZCHOK,CHICAGO, ,42.002869999950576,-87.7059500000924,IL,6716 N WHIPPLE ST,60645
1577,CHICAGO NEW LIFE CHURCH,SKOKIE,ASSEMBLIES OF GOD,42.0631600004337,-87.74675000021233,IL,OAKTON ST & LARAMIE,60077
1578,NEW LIFE CMNTY CHR-MONT CLARE,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.92559000017843,-87.80212000043764,IL,2501 N NORDICA AVE,60707
1579,CALVARY LIGHT PENTECOSTAL CHR,CHICAGO,PENTECOSTAL - OTHER,41.76665999965928,-87.63140999987155,IL,7020 S YALE AVE,60621
1580,BRAY TEMPLE CME CHURCH INC,CHICAGO,CHRISTIAN METHODIST EPISCOPAL CHURCH,41.76209999981518,-87.59852999985958,IL,1049 E 73RD ST # 1,60619
1581,ALPHA TEMPLE BAPTIST CHURCH,CHICAGO,NATIONAL BAPTIST CONVENTION-USA,41.77229999984519,-87.64283999996599,IL,6701 S EMERALD AVE,60621
1582,UNIVERSITY CHURCH,CHICAGO,UNITED CHURCH OF CHRIST,41.79226999986065,-87.5979500000924,IL,5655 S UNIVERSITY AVE,60637
1583,NEW LIFE COVENANT PILSEN,CHICAGO,ASSEMBLIES OF GOD,41.8461099996768,-87.68366999967071,IL,2512 S OAKLEY AVE,60608
1584,ST MARY OF THE ANGELS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.91512000028786,-87.6720899998536,IL,1850 N HERMITAGE AVE,60622
1585,MORTON GROVE COMMUNITY CHURCH,MORTON GROVE,PRESBYTERIAN CHURCH (USA),42.04426999986066,-87.77663999993604,IL,8944 AUSTIN AVE,60053
1586,EVANSHIRE PRESBYTERIAN CHURCH,SKOKIE,PRESBYTERIAN CHURCH (USA),42.04759999964034,-87.74164999974766,IL,4555 CHURCH ST,60076
1587,WIDTH FAITH INC,CHICAGO,NON CLASSIFIED AFFILIATION,41.92540999997158,-87.64000999986155,IL,2369 N CLARK ST,60614
1588,HEMENWAY UNITED METHODIST CHR,EVANSTON,UNITED METHODIST CHURCH,42.03496000040377,-87.67910999982661,IL,933 CHICAGO AVE,60202
1589,ZEN BUDDHIST TEMPLE OF CHICAGO,EVANSTON,"BUDDHIST TEMPLES, ZEN",42.04104999975772,-87.68115999993404,IL,608 DEMPSTER ST,60202
1590,OUR LADY OF MERCY CATHOLIC CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.96231000010647,-87.70742000043265,IL,4432 N TROY ST,60625
1591,NORTH CONGREGATION JEHOVAH'S,CHICAGO,JEHOVAH'S WITNESSES,41.963850000077514,-87.7344499995678,IL,4572 N ELSTON AVE,60630
1592,CONGREGATION TIFERETH MOSHE,CHICAGO, ,41.9959999997003,-87.7021599997841,IL,6308 N FRANCISCO AVE,60659
1593,INGLESIDE COMMUNITY CHURCH,CHICAGO,ASSEMBLIES OF GOD,41.763819999993075,-87.60140999957179,IL,939 E 72ND ST # 1,60619
1594,HOLY ANGELS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.82241000032133,-87.61123999962626,IL,615 E OAKWOOD BLVD,60653
1595,ST ANN'S CHURCH,CHICAGO,NON CLASSIFIED AFFILIATION,41.85696000000405,-87.68126999961078,IL,1820 S LEAVITT ST,60608
1596,THREE CROSSES-CALVARY MSSNRY,CHICAGO,BAPTIST - OTHER,41.88027000026034,-87.73733999974115,IL,4445 W MADISON ST,60624
1597,RUBY MEMORIAL AME,CHICAGO,AFRICAN METHODIST EPISCOPAL CHURCH,41.89934999970279,-87.7260699998306,IL,1005 N PULASKI RD,60651
1598,CHRIST ENGLISH LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.90788000006199,-87.76052999985956,IL,1511 N LONG AVE,60651
1599,FAITH WORLD INTL CHURCH,CHICAGO,NON-DENOMINATIONAL CHURCHES,41.924159999884125,-87.72873999975116,IL,4047 W FULLERTON AVE,60639
1600,SOUTHWEST,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.98568000043173,-87.71081999984307,IL,3251 W VICTORIA ST # 2E,60659
1601,ORIGINAL WINGS OF FAITH MSSNRY,CHICAGO,SOUTHERN BAPTIST CONVENTION,41.750490000413265,-87.67175000036218,IL,7855 S WINCHESTER AVE,60620
1602,LUBAVITCH CHABAD OF THE LOOP,CHICAGO, ,41.87684999992763,-87.63161000010138,IL,401 S LA SALLE ST,60605
1603,EVERYDAY PRAYER PODCAST,CHICAGO,NON CLASSIFIED AFFILIATION,41.89731999961833,-87.63311999958825,IL,820 N LA SALLE DR,60610
1604,GLORIA DEI LUTHERAN CHURCH,CHICAGO,LUTHERAN CHURCH - MISSOURI SYNOD,41.79696000030384,-87.76452000039768,IL,5259 S MAJOR AVE,60638
1605,HOLY SANCTUARY CHURCH,CHICAGO,BAPTIST - OTHER,41.86051999959835,-87.70584999997749,IL,1516 S KEDZIE AVE,60623
1606,ST FRANCIS CHURCH,CHICAGO,ROMAN CATHOLIC CHURCH,41.897980000376776,-87.73614999972267,IL,932 N KOSTNER AVE,60651
1607,NEW COMMUNITY COVENANT CHURCH,CHICAGO,EVANGELICAL COVENANT CHURCH,41.92967999993209,-87.6996700000704,IL,2649 N FRANCISCO AVE,60647
1608,EVANSTON CHURCH OF CHRIST,EVANSTON,UNITED CHURCH OF CHRIST,42.041140000310804,-87.70833000012937,IL,1305 MCDANIEL AVE,60201
